Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
Arriendo/ Depto 2d/2b Con Estacionamiento Y Bodega,$490.000,2 dormitorios,2 baños,42 m² útiles,"Mirador Del Parque, Plaza Vespucio..."
"Hermoso Departamento 2d, 2b  Estac. Y Bod., Estilo Mariposa",$540.000,2 dormitorios,2 baños,62 m² útiles,"Paradero 12, Plaza Vespucio, La Fl..."
Depto Nuevo 2 Dorm. Sin Estacionamiento,$300.000,2 dormitorios,2 baños,53 m² útiles,"Punta Arenas // Atahualpa, Plaza V..."
"Espectacular Dpto. 2d En Alto Macul, La Florida",$750.000,2 dormitorios,2 baños,70 m² útiles,Condominio Alta Vista Iii/alto Mac...
Precioso Deptp En Arriendo En La Florida,$600.000,3 dormitorios,2 baños,68 m² útiles,Av. La Florida Con Geronimo De Ald...
Departamento En Venta A Pasos De Metro Vicuña Mackenna,$450.000,2 dormitorios,2 baños,60 m² útiles,Vicuña Mackenna  Con Serafin Zamor...
Necesitas Depto. 2d 2 B + Estac Mira Esto,$520.000,2 dormitorios,2 baños,61 m² útiles,"Depto. 702, Metro Mirador, La Flor..."
Arriendo Amplio Y Luminoso Depto Con Vista Despejada,$350.000,1 dormitorio,1 baño,39 m² útiles,"Vicuña Mackenna 5862, La Florida, ..."
Depto En Arriendo 1d+1b Ubicación Cercana A Metros Y Comerci,$320.000,1 dormitorio,1 baño,32 m² útiles,"Metro Mirador  L5, Metro Mirador, ..."
Se Arrienda Amplio Dpto Amoblado Con Bodega En Metro Mirador,$320.000,1 dormitorio,1 baño,35 m² útiles,"Metro Mirador, Metro Mirador, La F..."
"Depto. 3 Dorm. 2 Baños, Metro Los Quillayes",$465.000,3 dormitorios,2 baños,58 m² útiles,"María Elena 370, Los Quillayes, La..."
Arriendo Depto Nuevo En La Florida 2d-1b/con Estacionamiento,$495.000,2 dormitorios,1 baño,57 m² útiles,"Santa Victoria 9315, La Florida Al..."
Necesitas Depto Para Ti,$350.000,1 dormitorio,1 baño,35 m² útiles,"Depto. 207, Plaza Vespucio, La Flo..."
Se Vende Hermoso Depto. De 2 Dormitorios. Metro Mirador,$550.000,2 dormitorios,2 baños,72 m² útiles,"Metro Mirador, Metro Mirador, La F..."
Departamento 2d-2b-estacionamiento,$505.000,2 dormitorios,2 baños,53 m² útiles,"Metro Mirador, Metro Mirador, La F..."
Espectacular Duplex En La Florida Sin Gastos Comunes,$1.030.000,3 dormitorios,2 baños,88 m² útiles,"Enrrique Olivares, Rojas Magallane..."
"Depto. En Arriendo 1 Dorm. La Florida, Metro Mirador",$310.000,1 dormitorio,1 baño,35 m² útiles,"Pudeto 6631, La Florida, Santiago,..."
,$325.000,30 m² útiles,No disponible,No disponible,Vicuña Mackenna / Metro Bellavista...
,$390.000,2 dormitorios,1 baño,46 m² útiles,Alonso De Ercilla - Perpetua Freir...
,$420.000,2 dormitorios,1 baño,55 m² útiles,Se Arrienda Depto. De 2dorm. 1baño...
"Arriendo Depto 1d1b, Metro Mirador, La Florida",$332.000,1 dormitorio,1 baño,32 m² útiles,"Paso El Roble, Plaza Vespucio, La ..."
,$380.000,2 dormitorios,2 baños,47 m² útiles,"Lago Pirihueicocon Froilan Roa, Pl..."
"Arriendo Depto 2d2b, Metro Bella Vista, La Florida",$446.824,2 dormitorios,2 baños,43 m² útiles,"Calle Paso El Roble, La Florida"
Dpto 2d2b+est+bod. Parad. 14 Vic. Mackenna,$350.000,2 dormitorios,2 baños,47 m² útiles,Dpto 2d2b + Est + Bod. 14 Vic. Mac...
Amplio Depto Nuevo,$380.000,1 dormitorio,1 baño,40 m² útiles,"Rojas Magallanes / Colombia, Rojas..."
,$430.000,1 dormitorio,1 baño,32 m² útiles,Departamento De 1 Dormitorio Nuevo...
"Arriendo Departamento Walker Martinez - Colombia, La Florida",$450.000,2 dormitorios,2 baños,70 m² útiles,"Walker Martínez 750, La Florida, C..."
Metro Vicente Valdes,$300.000,1 dormitorio,1 baño,35 m² útiles,"Av. Vicuña Mackenna 7801, Vicente ..."
Se Arrienda Bonito Departamento De 2 Dormitorios 1 Baño,$370.000,2 dormitorios,1 baño,25 m² útiles,"Froilán Lagos Sepúlveda 1500, Plaz..."
"Departamento En Arriendo, 1 Dormitorio 1 Baño En La Florida",$320.000,1 dormitorio,1 baño,40 m² útiles,(jds) Departamento Frente Al Mall ...
"Departamento, Las Acacias 7700 - A Pasos Metro",$440.000,2 dormitorios,2 baños,52 m² útiles,"Las Acacias 7700, Vicente Valdés, ..."
"Dp. C/increible Vista, Tiene Lavadora Y Refrigerador",$830.000,3 dormitorios,2 baños,94 m² útiles,"Cam. Del Monte 6100, Lo Cañas - Al..."
Arriendo Departamento En La Florida,$390.000,2 dormitorios,2 baños,53 m² útiles,"Avenida Punta Arenas, 6300 - 6600,..."
Departamento En Arriendo De 1 Habitación La Florida,$290.000,1 dormitorio,1 baño,35 m² útiles,"El Platino 141, Plaza Vespucio, La..."
"Metro Vicente Valdes, Depto.estilo Mariposa 2 Dorm. 2 Baños",$450.000,2 dormitorios,2 baños,63 m² útiles,"Vicente Valdés 1 - 300, Vicente Va..."
Se Arrienda Home Studio Nuevo Metro Bellavista De La Florida,$300.000,1 dormitorio,1 baño,30 m² útiles,"Serafín Zamora 14, 8240000 La Flor..."
Departamento En Arriendo Al Lado Del Metro Mirador Y Mall,$340.000,1 dormitorio,1 baño,35 m² útiles,"Av. Vicuña Mackenna Poniente 6436,..."
Departamento En Arriendo Al Lado Del Metro Mirador Y Mall,$340.000,1 dormitorio,1 baño,35 m² útiles,"Av. Vicuña Mackenna Poniente 6436,..."
Rebajado Se Arrienda Moderno Depto En La Florida!,$450.000,2 dormitorios,2 baños,57 m² útiles,"Vicuña Mackenna Oriente, 6553, Pla..."
Ubicación 1 Dormitorio Estacionamientoy Bodega,$400.000,1 dormitorio,1 baño,33 m² útiles,"Froilan Roa  5746, 5746, La Florida"
Excelente Oportunidad De Arriendo,$476.500,2 dormitorios,2 baños,45 m² útiles,"Walker Martínez 1100, La Florida"
Oportunidad Arriendo Departamento 2d-1b,$350.000,2 dormitorios,1 baño,41 m² útiles,"Avenida Vicuña Mackenna Poniente, ..."
Luminoso Departamento En Arriendo De 3 Dorm. En La Florida,$400.000,3 dormitorios,2 baños,54 m² útiles,"Bahia Inglesa, Los Quillayes, La F..."
Depto 3 Dormitorios,$520.000,2 dormitorios,2 baños,58 m² útiles,"Las Acascias 7700, Vicente Valdés,..."
"Departamento Nuevo De 1d, 1b, Bellavista De La Florida",US$268.500,1 dormitorio,1 baño,44 m² útiles,"Lía Aguirre 155, Plaza Vespucio, L..."
Excelente Departamento Y Ubicación,$440.000,2 dormitorios,1 baño,43 m² útiles,Av. Vicuña Mackenna Poniente 6300 ...
Hermoso Departamento 3 Dormitorio 2 Baños Piscinas-club Hous,$730.000,3 dormitorios,2 baños,90 m² útiles,"Walker Martínez 2991, La Florida A..."
Departamento 1d/1b A Una Cuadra De Metro Mirador Linea 5,UF8,1 dormitorio,1 baño,35 m² útiles,"Av. Vicuña Mackenna Ote. 6553, Met..."
Arriendo Departamento 1d/1b Dueño Directo,$360.000,1 dormitorio,1 baño,32 m² útiles,"Departamental 1475, Plaza Vespucio..."
Amplio Departamento 1 Dorm  En La Concepción 7633,$450.000,1 dormitorio,1 baño,42 m² útiles,"La Concepcion 7633, Vicente Valdés..."
Depto 3d/2b + Closet Sector Walker Martinez/colombia,$480.000,3 dormitorios,2 baños,69 m² útiles,"Juan De Pineda 8044, La Florida, V..."
Depto 1d/1b Metro Mirador (mall Florida Center),$290.000,1 dormitorio,1 baño,33 m² útiles,"Av. Vicuña Mackenna Poniente 6436,..."
Metro Rojas Magallanes / Con Estac. / Disp. 1 Diciembre,$490.000,2 dormitorios,2 baños,60 m² útiles,"Argentina 8577, Rojas Magallanes, ..."
Departamento En Arriendo De 3 Dorm. En La Florida,$550.000,3 dormitorios,2 baños,65 m² útiles,A Pasos Del Mall Bellavista La Flo...
Departamento Mariposa - Metro Mirador - Mall Florida Center,$430.000,2 dormitorios,2 baños,51 m² útiles,Av. Vicuña Mackenna Poniente 6300 ...
Tu Hogar En La Florida,$420.000,2 dormitorios,2 baños,51 m² útiles,"Av. Vicuña Mackenna 6131 - 300, 0,..."
Hermoso Departamento En Arriendo,$890.000,3 dormitorios,2 baños,90 m² útiles,"Camino Del Monte 6151 - 300, 0, Lo..."
Arriendo Nuevo Departamento 1d+1b La Florida,$320.000,1 dormitorio,1 baño,37 m² útiles,"La Concepcion, 7500 - 7800, Vicent..."
"Arriendo Departamento Mariposa, 2 D+2b+1e+1b, Sector Mim",$490.000,2 dormitorios,2 baños,52 m² útiles,"Av. Punta Arenas 6900, Plaza Vespu..."
"Arriendo Precioso Departamento 2 D+2b, La Florida",$490.000,2 dormitorios,2 baños,52 m² útiles,"Av. Punta Arenas 6900, Plaza Vespu..."
"Depto En Piso 3, 3d+1b+1estac, A 650 Mts Metro Trinidad",$460.000,3 dormitorios,1 baño,53 m² útiles,"Sta. Amalia 0161, La Florida"
Tranquilo Y Hermoso Departamento.,$420.000,2 dormitorios,1 baño,65 m² útiles,"García Hurtado De Mendoza 7958, La..."
Arriendo De Dpto Moderno En La Florida,$440.000,2 dormitorios,1 baño,44 m² útiles,"Av Diego Portales, 0, Los Quillaye..."
Arriendo De Dpto Moderno En La Florida,$450.000,2 dormitorios,2 baños,47 m² útiles,"Av Diego Portales, 0, Los Quillaye..."
Departamento Metro Y Mall Plaza Vespucio,$390.000,1 dormitorio,1 baño,32 m² útiles,"Bellavista 7150, Plaza Vespucio, L..."
