Nombre Propiedad,Precio,Dormitorios,Baños,Metros Cuadrados,Dirección
Departamento Amoblado 3d Metro Monseñor Eyzaguirre,$1.000.000,3 dormitorios,2 baños,77 m² útiles,"Miguel Claro, Metro Monseñor Eyzag..."
Departamento 2d Frente A Parque San Eugenio,$550.000,2 dormitorios,1 baño,49 m² útiles,"San Eugenio, Parque San Eugenio - ..."
Arriendo Duplex 3d/2b Villa Frei,$700.000,3 dormitorios,2 baños,82 m² útiles,"Ramón Cruz  Depto., Ñuñoa"
Excelente Departamento 2d/2b - Metro Monseñor Eyzaguirre,$850.000,2 dormitorios,2 baños,61 m² útiles,"Manuel Montt, Metro Monseñor Eyzag..."
"Departamento Luminoso, 1 Dormitorio",$340.000,1 dormitorio,1 baño,39 m² útiles,"Av Vicuña Mackenna   Dpto., Metro ..."
Departamento 1d + Estacionamiento,$500.000,1 dormitorio,1 baño,35 m² útiles,"Los Tres Antonios, Metro Ñuñoa, Ñu..."
Departamento 1d / 1b - Cercano Metro Ñuñoa,$450.000,1 dormitorio,1 baño,40 m² útiles,"Eduardo Castillo Velasco B Dp., Me..."
"Excelente Departamento Con Patio, A Pasos Estación De Metro",$650.000,2 dormitorios,2 baños,60 m² útiles,"Av. Irarrázaval 2941, Plaza Ñuñoa,..."
Departamento A Pasos Estación De Metro Irarrázaval,$500.000,2 dormitorios,2 baños,46 m² útiles,"Mujica 55, Ñuñoa, Metro Irarrázava..."
Excelente Departamento A Pasos Estación De Metro,$400.000,1 dormitorio,1 baño,42 m² útiles,"Av. Irarrázaval 2931, Ñuñoa, Plaza..."
"Metro Irarrazaval, Av. Irarrazaval 200",$600.000,2 dormitorios,2 baños,52 m² útiles,"Av. Irarrázaval 200, Metro Irarráz..."
Excelente Dp 2d 2b 1e 1b Cocina Tradicional Metro Irarazaval,$650.000,2 dormitorios,2 baños,63 m² útiles,"Mujica 55, Metro Irarrázaval, Ñuñoa"
Amoblado 1d 1b,$595.000,1 dormitorio,1 baño,33 m² útiles,Avenida Pedro De Valdivia 3300 - 3...
Departamento En Arriendo De 2 Dorm. En Ñuñoa,$595.000,2 dormitorios,1 baño,50 m² útiles,"Mujica/seminario, Metro Irarrázava..."
Metro Rodrigo De Araya Departamento Nuevo 2d 1b Y Estacionam,$450.000,2 dormitorios,1 baño,2 m² útiles,Avda. Rodrigo De Araya / Zañartu /...
Metro Rodrigo De Araya Departamento Mariposa Nuevo 2d 2b Est,$650.000,2 dormitorios,2 baños,2 m² útiles,Avda. Rodrigo De Araya / Zañartu /...
Metro Rodrigo De Araya Departamento Nuevo 1d 1b Oriente,$360.000,1 dormitorio,1 baño,2 m² útiles,Avda. Rodrigo De Araya / Zañartu /...
Metro Monseñor Eyzaguirre Dpto.estudio Bdga Y Estacionamient,$370.000,1 dormitorio,1 baño,35 m² útiles,"Av. Irarrázaval 1989, Ñuñoa, Metro..."
Departamento En Barrio Italia Con Estacionamiento Y Bodega,$590.000,1 dormitorio,1 baño,37 m² útiles,"Seminario 650, Metro Irarrázaval, ..."
Se Arrienda Con Estacionamiento,$360.000,1 dormitorio,1 baño,32 m² útiles,"Zañartu 1100, Ñuñoa, Estadio Nacio..."
"Hermoso Depto Mujica 350, Sector Barrio Italia, Ñuñoa,",$700.000,2 dormitorios,2 baños,70 m² útiles,"Mujica 350, Ñuñoa, Metro Irarrázav..."
Arrienda Departamento Como Nuevo En Ñuñoa,$950.000,3 dormitorios,2 baños,78 m² útiles,"Chile España & Campoamor, Plaza Ñu..."
Encantador Departamento A Pasos De Pedro De Valdivia,$835.000,2 dormitorios,2 baños,76 m² útiles,"Valencia 2100 - 2400, Metro Ñuñoa,..."
Arriendo Hermoso Depto 2d/2b Terraza J. Domingo Cañas Ñuñoa,$720.000,2 dormitorios,2 baños,67 m² útiles,"José Domingo Cañas 1980, Metro Mon..."
"Excelente Departamento En Ñuñoa, Mejor Sector, 3 Dormitorios",$1.000.000,3 dormitorios,2 baños,100 m² útiles,"Pedro Torres 260, Parque Juan Xxii..."
Metro Rodrigo De Araya Departamento Nuevo 1d 1b Y Bodega,$400.000,1 dormitorio,1 baño,32 m² útiles,"Rodrigo De Araya / Avda Marathon, ..."
Se Arrienda Departamento Recién Entregado,$400.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu  1680, Estadio Nacional, Ñ..."
Irrarazaval / Montenegro,$590.000,2 dormitorios,1 baño,48 m² útiles,"Av. Irarrázaval 3900 - 4200, Parqu..."
Lindo Depto 2d/2b Terrazas Y Piscina M. Eyzaguirre Ñuñoa,$720.000,2 dormitorios,2 baños,74 m² útiles,"Monseñor Eyzaguirre 1 - 300, Metro..."
"Excelente Ubicación, Cómodo Depto., Dos Dormitorios",$450.000,2 dormitorios,1 baño,48 m² útiles,"Av. José Pedro Alessandri 900, Ñuñ..."
Mariposa Super Ubicación Vista Total,UF16,2 dormitorios,2 baños,54 m² útiles,"Condell Sn, Metro Irarrázaval, Ñuñ..."
Nuevo Departamento!!!!!,$350.000,1 dormitorio,1 baño,38 m² útiles,"Zañartu 1313, Estadio Nacional, Ñu..."
"En Ñuñoa, Acogedor Departamento En Dúplex",$750.000,3 dormitorios,2 baños,85 m² útiles,"Zañartu 2435, Ñuñoa, Estadio Nacio..."
"Departamento Nuevo, Metro Estadio Nacional",$680.000,2 dormitorios,2 baños,70 m² útiles,"Los Alerces 2222, Estadio Nacional..."
Se Arrienda Excelente Dpto 1d + Estacionamiento,$430.000,1 dormitorio,1 baño,33 m² útiles,"Tucapel 233, Metro Irarrázaval, Ñu..."
"Ñuñoa, 2d, 2b, Estacionamiento Y Bodega",$620.000,2 dormitorios,2 baños,59 m² útiles,"Teniente Montt 1962, Metro Monseño..."
"Depto. Amplio Ñuñoa, 3 Dorm, Bodega Y Estacionamiento",$750.000,3 dormitorios,2 baños,75 m² útiles,"Av. Sucre 1687, Metro Monseñor Eyz..."
Metro Plaza Egaña (l3 Y L4) Estudio Moderno Sin Comisión,$440.000,1 dormitorio,1 baño,28 m² útiles,"Av. Irarrázaval 5485, Plaza Egaña,..."
"Depto Plaza Egaña 1d 1b, Bodega Y Estac.",UF13,1 dormitorio,1 baño,38 m² útiles,"Cauquenes 60, Plaza Egaña, Ñuñoa"
Arriendo Ñuñoa Depto Vista Cordillera  2d+2b+1e+1b,$750.000,2 dormitorios,2 baños,70 m² útiles,"Antonio Varas 2171, Metro Monseñor..."
"Departamento 3d/2b, Cercano A Metro Simón Bolívar, Piso 7",UF20,3 dormitorios,2 baños,77 m² útiles,"Pucará 5050, Ñuñoa, Metro Simón Bo..."
"Departamento 1d Y 1b, Con Estacionamiento",$600.000,1 dormitorio,1 baño,38 m² útiles,"Lincoyán 1001, Metro Monseñor Eyza..."
"Depto 3 Dorm Con Estac, Sector Coventry (disponible 15 Dic)",$1.150.000,3 dormitorios,2 baños,96 m² útiles,"Coventry 1934, Diego De Almagro, Ñ..."
"Ñuñoa, Agradable Y Tranquilo Sector De Ñuñoa Dpto 3d 2b.",$720.000,3 dormitorios,2 baños,75 m² útiles,"José Domingo Cañas 1859, Ñuñoa, Sa..."
Departamento Nuevo Ultimo Piso Vista Extraordinaria,$650.000,2 dormitorios,2 baños,51 m² útiles,"Virginio Arias 1371, Juan Gómez Mi..."
Arriendo Dpto Casi Nuevo Chile España Ñuñoa,$750.000,2 dormitorios,2 baños,58 m² útiles,"General Jose Artigas  3121, Plaza ..."
Moderno Depto Con Vista Norte Despejada Calle Muy Tranquila,$750.000,1 dormitorio,2 baños,65 m² útiles,"Baden 4921, Plaza Egaña, Ñuñoa"
Arriendo Dpto 1h + 1b + 1 Est. Y 1 Bodega En Ñuñoa,$400.000,1 dormitorio,1 baño,36 m² útiles,"Av. San Eugenio Sn, Parque San Eug..."
"Lindo Dpto. Amoblado Y Equipado, A Pasos De Av Italia",$530.000,1 dormitorio,1 baño,35 m² útiles,"Julio Prado 1646, Metro Monseñor E..."
"Arrienda Depto. Nuevo 1d+1b + Estacionamiento, Ñuñoa",$450.000,1 dormitorio,1 baño,34 m² útiles,"Zañartu 2075, Estadio Nacional, Ñu..."
"Metro Ñuble,  Dpto Equipadisimo  Vista Despejada",$450.000,1 dormitorio,1 baño,45 m² útiles,"San Eugenio 1331, Parque San Eugen..."
1 Dormitorio 1 Baño Bodega + Estacionamiento,$540.000,1 dormitorio,1 baño,36 m² útiles,"Double Almeyda 2776, Metro Ñuñoa, ..."
Departamento Remozado Con Excelente Movilización,$590.000,3 dormitorios,1 baño,60 m² útiles,"Av. Grecia 1200 - 1500, Estadio Na..."
"Arriendo Departamento Confortable, Luis Beltrán Con Sucre",$700.000,2 dormitorios,2 baños,80 m² útiles,"Luis Beltrán 1811, Metro Monseñor ..."
"Oferta! Moderno, Práctico E Iluminado Depto Muy Bien Ubicado",$400.000,1 dormitorio,1 baño,37 m² útiles,"Zañartu 900 - 1200, Estadio Nacion..."
Departamento Con Patio Privado En Ñuñoa,$850.000,3 dormitorios,1 baño,70 m² útiles,"Pasaje 12 Sn, Amapolas, Ñuñoa"
¡departamento Sin Comisión De Corretaje!,$580.000,2 dormitorios,2 baños,63 m² útiles,"Prof. Juan Gómez Millas 2900, Esta..."
"Dpto 3d 2b 1e Monseñor Eyzaguirre / Duble Almeyda, Metro Mon",$900.000,3 dormitorios,2 baños,106 m² útiles,"Monseñor Eyzaguirre, Metro Monseño..."
"Departamento De Un Dormitorio, Con Estacionamiento Y Bodega",$470.000,1 dormitorio,1 baño,32 m² útiles,"Av. Irarrázaval 200, Ñuñoa, Metro ..."
Iluminado En Privilegiada Ubicación,$800.000,2 dormitorios,2 baños,70 m² útiles,"Pedro Torres 1 - 300, Parque Juan ..."
Moderno Y Amplio Departamento Con Jardn Propio,UF16,1 dormitorio,1 baño,40 m² útiles,"Francisco De Villagra 1 - 300, Pla..."
"Lindo Y Acogedor Departamento, Cerca De Echeñique",$460.000,1 dormitorio,1 baño,35 m² útiles,"Coventry 963, Ñuñoa, Chile, Metro ..."
Departamento Sector Plaza Ñuñoa Arrienda Propietario Directo,$650.000,2 dormitorios,2 baños,54 m² útiles,"Av. Irarrázaval 3777, 7760069 Sant..."
Maravilloso  Departamento Nuevo Ñuñoa,$500.000,2 dormitorios,2 baños,60 m² útiles,"Avenida Maratón 252, Estadio Nacio..."
Moderdo Y Nuevo Departamento Ñuñoa Con Bodega,$360.000,1 dormitorio,1 baño,42 m² útiles,"Zañartu 1905, Estadio Nacional, Ñu..."
Lindo Departamento En Barrio Italia / Seminario 1d - 1 B,$590.000,1 dormitorio,1 baño,35 m² útiles,"Seminario 650, Metro Irarrázaval, ..."
Precioso Departamento Nuevo,$560.000,2 dormitorios,2 baños,55 m² útiles,"Francisco Meneses 1500 - 1800, Est..."
Hermosa Vista Despejada!,$550.000,1 dormitorio,1 baño,45 m² útiles,"Exequiel Fernández  Sn, Estadio Na..."
Estilo Mariposa En Sector Residencial De Ñuñoa,UF17,2 dormitorios,2 baños,59 m² útiles,"Suárez Mujica  Sn, Estadio Naciona..."
Departamento Como Nuevo Metro Monseñor Eyzaguirre,$1.100.000,4 dormitorios,2 baños,102 m² útiles,"Monseñor Eyzaguirre 245, Metro Mon..."
"Departamento En Arriendo 2 Dorm, 2 Baños, Metro Ñuble, Ñuñoa",$500.000,2 dormitorios,2 baños,65 m² útiles,"Avenida Vicuña Mackenna, Estadio N..."
"Departamento En Arriendo 1 Dorm, 1 Baño En Ñuñoa",$440.000,1 dormitorio,1 baño,35 m² útiles,"Dr Johow / Avenida Grecia, Juan Gó..."
"Departamento 1 Dorm, 1 Baño En Arriendo En Ñuñoa",$480.000,1 dormitorio,1 baño,35 m² útiles,"Campus Oriente, Plaza Ñuñoa, Ñuñoa"
"Departamento 1 Dorm, 1 Baño En Arriendo En Ñuñoa",$360.000,1 dormitorio,1 baño,40 m² útiles,"Metro Ñuble, Parque San Eugenio - ..."
"Departamento 1 Dorm, 1 Baño En Arriendo En Ñuñoa",$480.000,1 dormitorio,1 baño,35 m² útiles,Los Tres Antónios/ Pedro De Valdiv...
Suecia - Simon Bolivar,$560.000,2 dormitorios,1 baño,45 m² útiles,"Suecia 3137, Ñuñoa, Plaza Ñuñoa, Ñ..."
"Arriendo Departamento Con Patio, Metro Villa Frei, Ñuñoa",$1.050.000,3 dormitorios,2 baños,90 m² útiles,"Itata 4200 - 4500, Villa Frei, Ñuñ..."
"Arriendo, Departamento, Ñuñoa. 2d/2b",$750.000,2 dormitorios,2 baños,84 m² útiles,"Villaseca 12, Ñuñoa, Región Metrop..."
Se Arrienda Departamento En Dublé Almeyda( Ñuñoa),$600.000,2 dormitorios,2 baños,5 m² útiles,"Dublé Almeyda, Plaza Ñuñoa, Ñuñoa"
Cómodo - Tranquilo A Pasos Del Metro Meyzaguirre Y Ñuñoa,$740.000,2 dormitorios,2 baños,65 m² útiles,"Dublé Almeyda 1800 - 2100, Metro M..."
Arriendo Departamento Ñuñoa 1 Dormitorio Estacionamiento,$490.000,1 dormitorio,1 baño,40 m² útiles,"Irarrazabal / Capitán Fuentes, Met..."
Departamento San Eugenio/metro Ñuble,$420.000,1 dormitorio,1 baño,35 m² útiles,"San Eugenio/metro Ñuble, Parque Sa..."
Departamento Zañartu/guillermo Mann,$480.000,2 dormitorios,2 baños,49 m² útiles,"Zañartu/guillermo Mann, Estadio Na..."
"Arriendo De Hermoso Departamento, Ñuñoa",$630.000,2 dormitorios,2 baños,67 m² útiles,Prof. Juan Gómez Millas 3000 - 330...
Moderno Departamento Eduardo Castillo Velasco,UF19,2 dormitorios,2 baños,55 m² útiles,Alcalde Eduardo Castillo Velasco 2...
"Amplio, Cómodo Al Lado Del Metro Villa Frei",$630.000,3 dormitorios,2 baños,89 m² útiles,"Bucalemu 4800 - 5100, Villa Frei, ..."
Seminario 1617 Depto 3d+2b + Est + Bod. Ñuñoa,$720.000,3 dormitorios,2 baños,75 m² útiles,"Seminario 1617, Parque San Eugenio..."
Seminario 1617 Depto 1d+1b (est + Bod) Ñuñoa,$430.000,1 dormitorio,1 baño,45 m² útiles,"Seminario 1617, Ñuñoa, Chile, Parq..."
Departamento Nuevo Con Excelente Ubicación,$450.000,1 dormitorio,1 baño,33 m² útiles,"Zañartu 1680, Estadio Nacional, Ñu..."
Departamento 3d 2b Estac- Bod. Cond. Parque Oriente Ñuñoa,$700.000,3 dormitorios,2 baños,69 m² útiles,"Av. Grecia 3348, Juan Gómez Millas..."
Departamento  Excelente Ubicacion,$500.000,1 dormitorio,1 baño,34 m² útiles,"Cauquenes, Diagonal Oriente, Ñuñoa"
Comodo Depto Metro Ñuñoa Linea 3,UF15,1 dormitorio,1 baño,30 m² útiles,"Dublé Almeyda 2776, Metro Ñuñoa, Ñ..."
Departamento En Villa Olímpica Frente Parque Villa Olímpica,$660.000,3 dormitorios,2 baños,95 m² útiles,"Sócrates 1190, Estadio Nacional, Ñ..."
"Depto En Ñuñoa Sector Simón Bolivar, 3d+2b + Estacionamiento",$750.000,3 dormitorios,2 baños,84 m² útiles,"Gral. Gorostiaga 300 - 600, Parque..."
Departamento Recién Remodelado Condominio Familiar Seguro,$610.000,3 dormitorios,2 baños,70 m² útiles,"Alcalde Jorge Monckeberg 1351, Vil..."
Metro Plaza Egaña,$650.000,2 dormitorios,2 baños,66 m² útiles,"Francisco De Villagra 77, Plaza Eg..."
Departamento 60 M2 En Ñuñoa-directo Con Dueño Sin Comision,$590.000,2 dormitorios,2 baños,60 m² útiles,"San Eugenio 1209, Ñuñoa, Parque Sa..."
"$260.000.- Ñuñoa, Arriendo Incluye Gc, Agua, Luz Y Tv Cable.",$260.000,1 dormitorio,1 baño,25 m² útiles,"La Calera, Villa Frei, Ñuñoa"
Se Arrienda Dpto. Nuevo Y Amoblado En Ñuñoa,$450.000,1 dormitorio,1 baño,30 m² útiles,"San Eugenio 509, Parque San Eugeni..."
Espectacular Ubicación Cercano Parque Inés De Suarez  Ñuñoa,$750.000,2 dormitorios,2 baños,70 m² útiles,"Antonio Varas 2171, Metro Monseñor..."
Departamento Seminuevo En Ñuñoa  Cerca Estadio Nacional,$360.000,1 dormitorio,1 baño,36 m² útiles,"Zañartu 1313, Estadio Nacional, Ñu..."
Amplio Departamento En Ñuñoa,$720.000,2 dormitorios,2 baños,77 m² útiles,"Fernandez Concha  Sn, Estadio Naci..."
Departamento Plaza Ñuñoa 2d2b,$660.000,2 dormitorios,2 baños,70 m² útiles,"Dublé Almeyda 3775, Plaza Ñuñoa, Ñ..."
"Depto Ñuñoa Oriente, Excelente Ubicación. 3d/2b",$870.000,3 dormitorios,2 baños,100 m² útiles,"Ortúzar 587, Parque Botánico, Ñuñoa"
"Departamento 2 Dormitorios, 2 Baños, 1 Estac. Y 1 Bodega",$760.000,2 dormitorios,2 baños,No disponible,"Coventry  47, Villa Frei, Ñuñoa"
"Depto Cercano A Metro L3 Y L6, 2 Dormitorios 2 Baños",$600.000,2 dormitorios,2 baños,54 m² útiles,"Exequiel Fernández 55, Plaza Ñuñoa..."
Depto 1 Dormitorio Con Estacionamiento Cercano A Plaza Ñuñoa,$480.000,1 dormitorio,1 baño,42 m² útiles,"Avenida Irarrazaval 4200, Parque J..."
Departamento Cerca De Metro Monseñor Eyzaguirre,$780.000,3 dormitorios,2 baños,98 m² útiles,"Manuel Montt 2339, Metro Monseñor ..."
Bello Departamento Amoblado Opcional Vista A La Cordillera!!,$750.000,2 dormitorios,2 baños,65 m² útiles,"Sta. Julia 221, Parque Juan Xxiii,..."
"Dpto. 3 Piso, 2 Dorm Y 2 Baños",$580.000,2 dormitorios,2 baños,70 m² útiles,"Brown Sur Sn, Parque Juan Xxiii, Ñ..."
"Se Arrienda Depto Piso 3, Excelente Vista, Luminoso",$435.000,1 dormitorio,1 baño,32 m² útiles,"Dr. Johow 995, Juan Gómez Millas, ..."
Departamento Muy Luminoso 1d 1b A Pasos Metro Irarrazabal,$300.000,1 dormitorio,1 baño,36 m² útiles,"Av. Gral. Bustamante 730, Ñuñoa, M..."
"Excelente Ubicacion, Departamento A Pasos De Plaza Ñuñoa",UF14,1 dormitorio,1 baño,32 m² útiles,"Gerona 3407, Plaza Ñuñoa, Ñuñoa"
Cómodo Departamento En Barrio Italia,$750.000,3 dormitorios,2 baños,85 m² útiles,"Av. Italia 1883, Metro Irarrázaval..."
Depto. 1d 1b S/est. Portal Ñuñoa,$400.000,1 dormitorio,1 baño,33 m² útiles,"Dr. Johow 900 - 1200, Juan Gómez M..."
Depto. 1d 1b S/est. Portal Ñuñoa,$400.000,1 dormitorio,1 baño,33 m² útiles,"Dr. Johow 900 - 1200, Juan Gómez M..."
"Departamento De 1d + 1b, Bodega Y Estacionamiento En Ñuñoa",$520.000,1 dormitorio,1 baño,41 m² útiles,"Dublé Almeyda 3100, Ñuñoa, Plaza Ñ..."
Arriendo Departamento Doble,$1.200.000,4 dormitorios,3 baños,106 m² útiles,"Regina Pacis 789, Ñuñoa, Chile, Pl..."
Amplio Departamento Cercano A Metro Grecia,$550.000,3 dormitorios,1 baño,70 m² útiles,"Pasaje 34, Villa Los Jardínes - Vi..."
Arriendo Lindo Depto Ñuñoa. Dos Dormitorios Y Dos Baños.,$610.000,2 dormitorios,2 baños,58 m² útiles,"General Bustamante  772, Metro Ira..."
Arriendo Departamento Ñuñoa,$390.000,1 dormitorio,1 baño,40 m² útiles,"Av. Grecia 2541, Estadio Nacional,..."
Arriendo Departamento 2d2b Metro Irarrazaval,$690.000,2 dormitorios,2 baños,50 m² útiles,"Seminario 855, Metro Irarrázaval, ..."
"Dueña Arrienda, Departamento Nuevo, Metro Irarrazabal",$650.000,2 dormitorios,2 baños,56 m² útiles,"Seminario 763, Ñuñoa, Metro Irarrá..."
Habitación Amoblada,$225.000,1 dormitorio,1 baño,20 m² útiles,Dublé Almeyda & Alcalde Jorge Monc...
Departamento 2 Dormitorios A Pasos De Metro Chile España,$550.000,2 dormitorios,1 baño,56 m² útiles,Av. José Pedro Alessandri 300 - 60...
Depto Amoblado A Pasos Metro Plaza Egaña,$590.000,1 dormitorio,1 baño,40 m² útiles,"Av Irarrázaval  5485, Plaza Egaña,..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa / Pid02120,$390.000,1 dormitorio,1 baño,No disponible,"Guillermo Mann 1751, Estadio Nacio..."
Departamento En Arriendo En Ñuñoa /pid02091,$308.000,1 dormitorio,1 baño,No disponible,"Til Til 1980, Estadio Nacional, Ñu..."
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$600.000,1 dormitorio,1 baño,38 m² útiles,"Armando Carrera 5106, Diego De Alm..."
Depto Cercano Av Grecia Y Av Macul.,$420.000,1 dormitorio,1 baño,42 m² útiles,"Exequiel Fernández 1624, Estadio N..."
Arriendo De Amplio Departamento En 3d+2b+est+bog En Ñuñoa,UF21,3 dormitorios,2 baños,88 m² útiles,"Av. Irarrázaval 403, 7.7502e+06 - ..."
Arriendo Con Vista Despejada! Visitas Hasta El Domingo,$460.000,1 dormitorio,1 baño,35 m² útiles,"Emilio Vaisse 770, Ñuñoa, Chile, M..."
"Campoamor. Amplio Departamento 1d1b, Excelente Ubicación",$550.000,1 dormitorio,1 baño,49 m² útiles,"Campoamor 3045, Ñuñoa, Plaza Ñuñoa..."
"Sucre. Departamento Estudio, Excelente Conectividad",$400.000,1 dormitorio,1 baño,20 m² útiles,"General José Artigas 3121, Plaza Ñ..."
"Seminario A Depto 2d+2b, Equipados, G. Común Fijo",$570.000,2 dormitorios,2 baños,49 m² útiles,"Tucapel 261, Ñuñoa, Chile, Metro I..."
Seminario A Depto 1d 1b  Equipados Con  Gasto Común Fijo,$420.000,1 dormitorio,1 baño,33 m² útiles,"Tucapel 261, Ñuñoa, Chile, Metro I..."
"Acogedor Departamento, En Tradicional Barrio De Ñuñoa",$520.000,1 dormitorio,1 baño,37 m² útiles,"Av. Echeñique 3900 - 4200, Parque ..."
Departamento Familiar 2 Dormitorios,$650.000,2 dormitorios,2 baños,47 m² útiles,"General José Artigas 3000 - 3300, ..."
Departamento Con Gran Vista En Barrio Residencial De Ñuñoa,$500.000,1 dormitorio,1 baño,30 m² útiles,"Manuel De Salas 655, Plaza Ñuñoa, ..."
"Irarrazaval, Estudio, Cocina, Balcón, Bodega, Metro M. Eyzag",$350.000,1 dormitorio,1 baño,27 m² útiles,"Av. Irarrázaval 1900, Metro Monseñ..."
"Departamento 2 Dormitorios, 2 Baños, Ñuñoa",UF16,2 dormitorios,2 baños,57 m² útiles,"Zañartu 2100 - 2400, Estadio Nacio..."
Zañartu / Ñuñoa,$460.000,2 dormitorios,2 baños,53 m² útiles,A Pasos Del Metro Rodrigo De Araya...
Departamento En Arriendo De 1 Dorm. En Ñuñoa,$680.000,1 dormitorio,1 baño,40 m² útiles,"Pedro De Valdivia / Hernan Cortes,..."
Departamento En Arriendo En Ñuñoa,$530.000,2 dormitorios,2 baños,62 m² útiles,"Zañartu 1200 - 1500, Estadio Nacio..."
"Estupendo Depto En Arriendo, Buenos Espacios",$890.000,3 dormitorios,2 baños,108 m² útiles,"Metro, Metro Ñuñoa, Ñuñoa"
Amplio Departamento 1d 1b. Metro Bilbao,$590.000,1 dormitorio,1 baño,49 m² útiles,"García Moreno 2425, Santiago, Ñuño..."
Depto Home Estudio Con Estacionamiento,$400.000,1 baño,27 m² útiles,No disponible,"Seminario 600 - 900, Metro Irarráz..."
"Departamento 3d,2b, E Y B En San Eugenio, Ñuñoa",$800.000,3 dormitorios,2 baños,88 m² útiles,"San Eugenio 900 - 1200, Parque San..."
Excelente Departamento Muy Buena Ubicacion,$420.000,1 dormitorio,1 baño,40 m² útiles,"San Eugenio, Ñuñoa, Chile, Parque ..."
Departamento En Arriendo De 3 Dorm. En Ñuñoa,$1.200.000,3 dormitorios,2 baños,85 m² útiles,Hamburgo // Amoblado //estrella So...
Lindo Depto Tipo Mariposa A Pasos De Metro Villa Frei,$600.000,2 dormitorios,2 baños,45 m² útiles,"Avenida Irarrázaval 4500 - 4800, Ñ..."
"Acogedor Departamento Amoblado, A Pasos De Metro Ñuble",$600.000,2 dormitorios,1 baño,50 m² útiles,"San Eugenio 1200 - 1500, Parque Sa..."
Depto En Pleno Corazón De La Comuna De Ñuñoa,$450.000,1 dormitorio,1 baño,46 m² útiles,"Exequiel Fernández 1555, Estadio N..."
Estupendo Departamento Ñuñoa,UF16,2 dormitorios,2 baños,60 m² útiles,"Villaseca 600 - 900, Metro Ñuñoa, ..."
"2 Dormitorios, Baño Suite, Terraza Estacionamiento 2 Cuadras",$530.000,2 dormitorios,2 baños,44 m² útiles,"Zañartu 1100, Ñuñoa, Estadio Nacio..."
Arriendo Inmueble 2 Dormtorio Zañartu/metro Rodrigo Araya,$470.000,2 dormitorios,2 baños,53 m² útiles,"Zañartu 1100, Estadio Nacional, Ñu..."
"Arriendo Depto Semi Amoblado 2d+2b, Oriente. Ñuñoa",$769.000,2 dormitorios,2 baños,52 m² útiles,"Av. Irarrázaval 2899, Ñuñoa, Chile..."
"Lindo Departamento Semi Nuevo, 2 Habitaciones, Tipo Mariposa",$680.000,2 dormitorios,2 baños,47 m² útiles,"General José Artigas 3000 - 3300, ..."
"Excelente Departamento 2do Piso, 2d/1b, Avda. Los Leones",$625.000,2 dormitorios,1 baño,59 m² útiles,"Av. Los Leones 2869, Plaza Ñuñoa, ..."
